Flow ID	Src IP	Src Port	Dst IP	Dst Port	Protocol	Timestamp	Flow Duration	Total Fwd Packet	Total Bwd packets	Total Length of Fwd Packet	Total Length of Bwd Packet	Fwd Packet Length Max	Fwd Packet Length Min	Fwd Packet Length Mean	Fwd Packet Length Std	Bwd Packet Length Max	Bwd Packet Length Min	Bwd Packet Length Mean	Bwd Packet Length Std	Flow Bytes/s	Flow Packets/s	Flow IAT Mean	Flow IAT Std	Flow IAT Max	Flow IAT Min	Fwd IAT Total	Fwd IAT Mean	Fwd IAT Std	Fwd IAT Max	Fwd IAT Min	Bwd IAT Total	Bwd IAT Mean	Bwd IAT Std	Bwd IAT Max	Bwd IAT Min	Fwd PSH Flags	Bwd PSH Flags	Fwd URG Flags	Bwd URG Flags	Fwd Header Length	Bwd Header Length	Fwd Packets/s	Bwd Packets/s	Packet Length Min	Packet Length Max	Packet Length Mean	Packet Length Std	Packet Length Variance	FIN Flag Count	SYN Flag Count	RST Flag Count	PSH Flag Count	ACK Flag Count	URG Flag Count	CWR Flag Count	ECE Flag Count	Down/Up Ratio	Average Packet Size	Fwd Segment Size Avg	Bwd Segment Size Avg	Fwd Bytes/Bulk Avg	Fwd Packet/Bulk Avg	Fwd Bulk Rate Avg	Bwd Bytes/Bulk Avg	Bwd Packet/Bulk Avg	Bwd Bulk Rate Avg	Subflow Fwd Packets	Subflow Fwd Bytes	Subflow Bwd Packets	Subflow Bwd Bytes	FWD Init Win Bytes	Bwd Init Win Bytes	Fwd Act Data Pkts	Fwd Seg Size Min	Active Mean	Active Std	Active Max	Active Min	Idle Mean	Idle Std	Idle Max	Idle Min	Activity	Stage
192.168.3.29-8.8.8.8-60906-53-17	192.168.3.29	60906	8.8.8.8	53	17	19/07/2019 17:44	20681	1	3	45	228	45	45	45	0	106	45	76	30.5122926	13200.52222	193.414245	6893.666667	383.17924439300003	7334	6636	0	0	0	0	0	20681	10340.5	5238.954142	14045	6636	0	0	0	0	8	24	48.353561239799994	145.0606837	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-33325-53-17	192.168.3.29	33325	8.8.8.8	53	17	19/07/2019 19:40	14372	1	3	53	287	53	53	53	0	139	53	95.66666667	43.00387579	23657.11105	278.31895352099997	4790.666667	8212.890924	14274	12	0	0	0	0	0	14372	7186	10145.568096500001	14360	12	0	0	0	0	8	24	69.57973838	208.7392151	53	139	78.6	38.35101042	1470.8	0	0	0	0	0	0	0	0	3	98.25	53	95.66666667	0	0	0	0	0	0	1	53	3	287	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-57941-53-17	192.168.3.29	57941	8.8.8.8	53	17	19/07/2019 16:23	15694	1	3	45	228	45	45	45	0	106	45	76	30.5122926	17395.18287	254.87447432099998	5231.333333	6080.075685	12252	1721	0	0	0	0	0	15694	7847	8663.472283	13973	1721	0	0	0	0	8	24	63.718618580299996	191.15585574099998	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-45686-53-17	192.168.3.29	45686	8.8.8.8	53	17	19/07/2019 17:19	22358	1	3	45	228	45	45	45	0	106	45	76	30.5122926	12210.394489700002	178.90687896900002	7452.666667	6898.099328	13851	145	0	0	0	0	0	22358	11179	3983.839605	13996	8362	0	0	0	0	8	24	44.72671974	134.18015922700002	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-59706-53-17	192.168.3.29	59706	8.8.8.8	53	17	19/07/2019 18:07	14055	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19423.692636099997	284.5962291	4685	8025.535932	13952	16	0	0	0	0	0	14055	7027.5	9915.758393	14039	16	0	0	0	0	8	24	71.14905728	213.4471718	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-60954-53-17	192.168.3.29	60954	8.8.8.8	53	17	19/07/2019 13:05	14227	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19188.86624	281.1555493	4742.333333	8105.831255	14102	18	0	0	0	0	0	14227	7113.5	10034.55233	14209	18	0	0	0	0	8	24	70.28888733	210.866662	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-2607-6	192.168.3.29	47957	206.207.50.50	2607	6	19/07/2019 15:16	581	0	2	0	0	0	0	0	0	0	0	0	0	0	3442.340792	581	0	581	581	0	0	0	0	0	581	581	0	581	581	0	0	0	0	0	44	0	3442.340792	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-34695-53-17	192.168.3.29	34695	8.8.8.8	53	17	19/07/2019 16:15	14011	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19484.6906	285.4899722	4670.333333	8019.14399	13930	16	0	0	0	0	0	14011	7005.5	9884.645694	13995	16	0	0	0	0	8	24	71.37249304	214.11747912400003	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-39733-53-17	192.168.3.29	39733	8.8.8.8	53	17	19/07/2019 19:03	14060	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19416.78521	284.4950213	4686.666667	8016.225442	13943	49	0	0	0	0	0	14060	7030	9845.754821	13992	68	0	0	0	0	8	24	71.12375533	213.371266	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-51776-53-17	192.168.3.29	51776	8.8.8.8	53	17	19/07/2019 19:20	13969	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19543.27439	286.3483428	4656.333333	7987.999896	13880	11	0	0	0	0	0	13969	6984.5	9862.018277	13958	11	0	0	0	0	8	24	71.58708569	214.7612571	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-56970-53-17	192.168.3.29	56970	8.8.8.8	53	17	19/07/2019 16:56	14137	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19311.027799400003	282.94546226200004	4712.333333	7996.154659	13945	13	0	0	0	0	0	14137	7068.5	9977.983789	14124	13	0	0	0	0	8	24	70.73636556550001	212.2090967	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-49257-53-17	192.168.3.29	49257	8.8.8.8	53	17	19/07/2019 22:07	19401	1	3	45	228	45	45	45	0	106	45	76	30.5122926	14071.43962	206.1749394	6467	1946.722117	8714	5289	0	0	0	0	0	19401	9700.5	6238.80313	14112	5289	0	0	0	0	8	24	51.54373486	154.6312046	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-49-6	192.168.3.29	47957	206.207.50.50	49	6	19/07/2019 15:17	341	0	2	0	0	0	0	0	0	0	0	0	0	0	5865.102639	341	0	341	341	0	0	0	0	0	341	341	0	341	341	0	0	0	0	0	44	0	5865.102639	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-46598-53-17	192.168.3.29	46598	8.8.8.8	53	17	19/07/2019 19:43	14169	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19267.41478	282.3064436	4723	8092.225961	14067	14	0	0	0	0	0	14169	7084.5	9999.196993	14155	14	0	0	0	0	8	24	70.57661091109999	211.7298327	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-9575-6	192.168.3.29	47957	206.207.50.50	9575	6	19/07/2019 15:17	403	0	2	0	0	0	0	0	0	0	0	0	0	0	4962.779156	403	0	403	403	0	0	0	0	0	403	403	0	403	403	0	0	0	0	0	44	0	4962.779156	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-1641-6	192.168.3.29	47957	206.207.50.50	1641	6	19/07/2019 15:16	404	0	2	0	0	0	0	0	0	0	0	0	0	0	4950.495049499999	404	0	404	404	0	0	0	0	0	404	404	0	404	404	0	0	0	0	0	44	0	4950.495049499999	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-50940-53-17	192.168.3.29	50940	8.8.8.8	53	17	19/07/2019 19:52	14237	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19175.388073299997	280.958067	4745.666667	8039.722902	14029	60	0	0	0	0	0	14237	7118.5	9857.775637	14089	148	0	0	0	0	8	24	70.23951675	210.7185503	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-56364-53-17	192.168.3.29	56364	8.8.8.8	53	17	19/07/2019 18:49	14060	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19416.78521	284.4950213	4686.666667	8053.486284	13986	16	0	0	0	0	0	14060	7030	9919.293926	14044	16	0	0	0	0	8	24	71.12375533	213.371266	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
172.217.14.100-192.168.3.29-443-41594-6	172.217.14.100	443	192.168.3.29	41594	6	19/07/2019 19:29	186	2	1	0	0	0	0	0	0	0	0	0	0	0	16129.03226	93	97.58073580370001	162	24	24	24	0	24	24	0	0	0	0	0	0	0	0	0	40	20	10752.68817	5376.344086	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-20828-6	192.168.3.29	47957	206.207.50.50	20828	6	19/07/2019 15:17	436	0	2	0	0	0	0	0	0	0	0	0	0	0	4587.155963	436	0	436	436	0	0	0	0	0	436	436	0	436	436	0	0	0	0	0	44	0	4587.155963	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-44187-53-17	192.168.3.29	44187	8.8.8.8	53	17	19/07/2019 22:23	14089	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19376.818794799998	283.9094329	4696.333333	8027.032598	13965	16	0	0	0	0	0	14089	7044.5	9939.800023	14073	16	0	0	0	0	8	24	70.97735822	212.93207466799998	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-52.18.210.215-39514-443-6	192.168.3.29	39514	52.18.210.215	443	6	19/07/2019 13:14	556	1	2	0	0	0	0	0	0	0	0	0	0	0	5395.683453	278	376.18080759099996	544	12	0	0	0	0	0	544	544	0	544	544	0	0	0	0	20	52	1798.561151	3597.122302	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	-1	227	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-60396-53-17	192.168.3.29	60396	8.8.8.8	53	17	19/07/2019 20:15	14013	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19481.90966	285.4492257	4671	8038.467951	13953	12	0	0	0	0	0	14013	7006.5	9891.716762	14001	12	0	0	0	0	8	24	71.36230643	214.0869193	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-56171-53-17	192.168.3.29	56171	8.8.8.8	53	17	19/07/2019 19:27	13999	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19501.392956599997	285.7346953	4666.333333	7990.613389	13893	16	0	0	0	0	0	13999	6999.5	9876.160413	13983	16	0	0	0	0	8	24	71.43367383	214.3010215	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-60113-53-17	192.168.3.29	60113	8.8.8.8	53	17	19/07/2019 19:36	39816	0	2	0	167	0	0	0	0	106	61	83.5	31.81980515	4194.293751	50.231062889300006	39816	0	39816	39816	0	0	0	0	0	39816	39816	0	39816	39816	0	0	0	0	0	16	0	50.231062889300006	61	106	76	25.98076211	675	0	0	0	0	0	0	0	0	0	114	0	83.5	0	0	0	0	0	0	0	0	2	167	-1	-1	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-13.33.71.28-57496-443-6	13.33.71.28	443	192.168.3.29	57496	6	19/07/2019 19:32	15	0	2	0	0	0	0	0	0	0	0	0	0	0	133333.3333	15	0	15	15	0	0	0	0	0	15	15	0	15	15	0	0	0	0	0	64	0	133333.3333	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	330	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-54727-53-17	192.168.3.29	54727	8.8.8.8	53	17	19/07/2019 17:42	14155	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19286.47121	282.5856588	4718.333333	7898.205007	13838	85	0	0	0	0	0	14155	7077.5	9680.998941	13923	232	0	0	0	0	8	24	70.64641469	211.9392441	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-48559-53-17	192.168.3.29	48559	8.8.8.8	53	17	19/07/2019 18:17	14087	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19379.56982	283.9497409	4695.666667	8069.089251	14013	11	0	0	0	0	0	14087	7043.5	9945.456877	14076	11	0	0	0	0	8	24	70.98743522	212.9623057	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-50232-53-17	192.168.3.29	50232	8.8.8.8	53	17	19/07/2019 16:31	14090	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19375.443577000002	283.8892832	4696.666667	8077.734914	14024	12	0	0	0	0	0	14090	7045	9946.163984	14078	12	0	0	0	0	8	24	70.97232079	212.9169624	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
184.98.36.245-192.168.3.29-14021-9000-6	192.168.3.29	9000	184.98.36.245	14021	6	19/07/2019 18:55	9922	0	2	0	0	0	0	0	0	0	0	0	0	0	201.5722637	9922	0	9922	9922	0	0	0	0	0	9922	9922	0	9922	9922	0	0	0	0	0	40	0	201.5722637	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	64	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-60895-53-17	192.168.3.29	60895	8.8.8.8	53	17	19/07/2019 20:55	14018	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19474.96076	285.34741047200004	4672.666667	7988.630942	13897	16	0	0	0	0	0	14018	7009	9889.595442	14002	16	0	0	0	0	8	24	71.33685261810001	214.0105579	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-36267-53-17	192.168.3.29	36267	8.8.8.8	53	17	19/07/2019 19:03	15265	1	3	45	228	45	45	45	0	106	45	76	30.5122926	17884.048476900003	262.0373403	5088.333333	7565.082705	13789	64	0	0	0	0	0	15265	7632.5	8797.115465	13853	1412	0	0	0	0	8	24	65.50933508	196.5280052	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-1009-6	192.168.3.29	47957	206.207.50.50	1009	6	19/07/2019 15:17	347	0	2	0	0	0	0	0	0	0	0	0	0	0	5763.688761	347	0	347	347	0	0	0	0	0	347	347	0	347	347	0	0	0	0	0	44	0	5763.688761	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-38371-53-17	192.168.3.29	38371	8.8.8.8	53	17	19/07/2019 13:52	15002	1	3	45	228	45	45	45	0	106	45	76	30.5122926	18197.57366	266.6311159	5000.666667	6915.151794	12985	924	0	0	0	0	0	15002	7501	9301.2826	14078	924	0	0	0	0	8	24	66.65777896	199.9733369	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47958-7004-6	192.168.3.29	47958	206.207.50.50	7004	6	19/07/2019 15:16	401	0	2	0	0	0	0	0	0	0	0	0	0	0	4987.531172	401	0	401	401	0	0	0	0	0	401	401	0	401	401	0	0	0	0	0	44	0	4987.531172	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-53209-53-17	192.168.3.29	53209	8.8.8.8	53	17	19/07/2019 16:25	14198	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19228.060290200003	281.7298211	4732.666667	8021.861027	13995	17	0	0	0	0	0	14198	7099	10015.46045	14181	17	0	0	0	0	8	24	70.43245528	211.29736582599998	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-47961-53-17	192.168.3.29	47961	8.8.8.8	53	17	19/07/2019 19:46	14493	1	3	48	372	48	48	48	0	182	48	124	68.78953409	28979.507348400002	275.9953081	4831	8287.9413	14401	10	0	0	0	0	0	14493	7246.5	10233.95644	14483	10	0	0	0	0	8	24	68.99882701989999	206.9964811	48	182	93.6	64.02187126	4098.8	0	0	0	0	0	0	0	0	3	117	48	124	0	0	0	0	0	0	1	48	3	372	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47958-15003-6	192.168.3.29	47958	206.207.50.50	15003	6	19/07/2019 15:16	393	0	2	0	0	0	0	0	0	0	0	0	0	0	5089.058524	393	0	393	393	0	0	0	0	0	393	393	0	393	393	0	0	0	0	0	44	0	5089.058524	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-42961-53-17	192.168.3.29	42961	8.8.8.8	53	17	19/07/2019 19:31	40685	1	3	38	158	38	38	38	0	66	38	52.66666667	14.04753834	4817.500307	98.3163328	13561.666666699999	22691.24515	39762	239	0	0	0	0	0	40685	20342.5	27801.317315900003	40001	684	0	0	0	0	8	24	24.5790832	73.73724960060001	38	66	46.8	12.77497554	163.2	0	0	0	0	0	0	0	0	3	58.5	38	52.66666667	0	0	0	0	0	0	1	38	3	158	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-33783-53-17	192.168.3.29	33783	8.8.8.8	53	17	19/07/2019 16:38	14037	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19448.60013	284.961174	4679	8042.815241	13966	11	0	0	0	0	0	14037	7018.5	9910.101538	14026	11	0	0	0	0	8	24	71.24029351	213.7208805	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-53255-53-17	192.168.3.29	53255	8.8.8.8	53	17	19/07/2019 19:36	50480	1	3	56	262	56	56	56	0	109	56	87.33333333	27.790885796100003	6299.524564	79.23930269	16826.66667	24608.22957	45077	55	0	0	0	0	0	50480	25240	28131.53618	45132	5348	0	0	0	0	8	24	19.80982567	59.429477020600004	56	109	74.8	26.090228055700003	680.7	0	0	0	0	0	0	0	0	3	93.5	56	87.33333333	0	0	0	0	0	0	1	56	3	262	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-47851-53-17	192.168.3.29	47851	8.8.8.8	53	17	19/07/2019 19:59	25521	1	3	45	228	45	45	45	0	106	45	76	30.5122926	10697.073	156.7336703	8507	5120.131248	11507	2595	0	0	0	0	0	25521	12760.5	1772.7167	14014	11507	0	0	0	0	8	24	39.18341758	117.5502527	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-37502-53-17	192.168.3.29	37502	8.8.8.8	53	17	19/07/2019 17:04	14108	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19350.72299	283.5270768	4702.666667	7850.812081	13768	163	0	0	0	0	0	14108	7054	9725.546668	13931	177	0	0	0	0	8	24	70.88176921	212.6453076	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-1062-6	192.168.3.29	47957	206.207.50.50	1062	6	19/07/2019 15:16	340	0	2	0	0	0	0	0	0	0	0	0	0	0	5882.352941	340	0	340	340	0	0	0	0	0	340	340	0	340	340	0	0	0	0	0	44	0	5882.352941	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-58960-53-17	192.168.3.29	58960	8.8.8.8	53	17	19/07/2019 17:13	14660	1	3	45	228	45	45	45	0	106	45	76	30.5122926	18622.10096	272.85129604400004	4886.666667	8063.013973	14195	64	0	0	0	0	0	14660	7330	9799.085774	14259	401	0	0	0	0	8	24	68.21282401090001	204.638472	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-59513-53-17	192.168.3.29	59513	8.8.8.8	53	17	19/07/2019 14:40	13936	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19589.55224	287.0264064	4645.333333	7994.014407	13876	11	0	0	0	0	0	13936	6968	9838.683753	13925	11	0	0	0	0	8	24	71.75660161	215.2698048	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-56380-53-17	192.168.3.29	56380	8.8.8.8	53	17	19/07/2019 19:26	14845	1	3	62	230	62	62	62	0	90	62	76.66666667	14.04753834	19669.92253	269.4509936	4948.333333	8020.7160736000005	14206	88	0	0	0	0	0	14845	7422.5	9717.768494	14294	551	0	0	0	0	8	24	67.3627484	202.0882452	62	90	70.8	12.77497554	163.2	0	0	0	0	0	0	0	0	3	88.5	62	76.66666667	0	0	0	0	0	0	1	62	3	230	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-45.33.120.244-51252-443-6	45.33.120.244	443	192.168.3.29	51252	6	19/07/2019 19:33	20	1	1	0	0	0	0	0	0	0	0	0	0	0	100000	20	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	50000	50000	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-36713-53-17	192.168.3.29	36713	8.8.8.8	53	17	19/07/2019 13:11	14064	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19411.262798599997	284.4141069	4688	8043.696227	13976	15	0	0	0	0	0	14064	7032	9923.536567	14049	15	0	0	0	0	8	24	71.10352673	213.3105802	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-50551-53-17	192.168.3.29	50551	8.8.8.8	53	17	19/07/2019 17:27	14122	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19331.539441999998	283.2459992	4707.333333	7960.291599	13899	77	0	0	0	0	0	14122	7061	9876.86752	14045	77	0	0	0	0	8	24	70.81149979	212.4344994	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
